INSTITUSJONSNR_FRA,AVDNR_FRA,UNDAVDNR_FRA,GRUPPENR_FRA,INSTITUSJONSNR_TIL,AVDNR_TIL,UNDAVDNR_TIL,GRUPPENR_TIL,INSTITUSJONSNAVN_BOKMAL
1938,0,3,72,1938,4,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,25,1938,4,1,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,26,1938,4,2,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,27,1938,4,3,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,30,1938,4,4,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,77,1938,5,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,55,1938,5,1,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,56,1938,5,2,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,57,1938,5,3,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,80,1938,6,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,19,3,1938,6,1,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,7,69,1938,6,2,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,7,75,1938,6,3,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,93,1938,6,4,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,38,1938,7,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,52,1938,7,1,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,73,1938,8,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,3,76,1938,9,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,44,1938,10,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,36,1938,11,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,39,1938,12,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,4,47,1938,13,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,11,22,1938,14,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,19,76,1938,15,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
1938,0,0,46,1938,0,0,0,Helse Stavanger HF - Stavanger universitetssjukehus
203,3,30,0,203,3,11,0,Høgskulen på Vestlandet
7566,3,0,0,7566,2,0,0,SINTEF Ocean
7566,5,0,0,7566,2,0,0,SINTEF Ocean
7566,8,0,0,7566,7,0,0,SINTEF Ocean
7566,4,0,0,7566,6,0,0,SINTEF Ocean
1918,2,0,0,1918,1,0,0,Helse Nord-Trøndelag HF
1918,4,0,0,1918,3,0,0,Helse Nord-Trøndelag HF
1918,6,0,0,1918,3,0,0,Helse Nord-Trøndelag HF
7502,3,5,0,7502,3,4,0,Folkehelseinstituttet
7502,3,8,0,7502,3,2,0,Folkehelseinstituttet
7502,3,13,0,7502,3,6,0,Folkehelseinstituttet
7502,4,1,0,7502,4,0,0,Folkehelseinstituttet
7502,4,11,0,7502,4,0,0,Folkehelseinstituttet
7502,4,11,1,7502,4,0,0,Folkehelseinstituttet
7502,4,11,2,7502,4,0,0,Folkehelseinstituttet
7502,5,4,0,7502,5,10,0,Folkehelseinstituttet
7502,5,7,0,7502,5,0,0,Folkehelseinstituttet
7502,5,8,0,7502,5,0,0,Folkehelseinstituttet
7502,5,8,1,7502,5,0,0,Folkehelseinstituttet
7502,5,9,0,7502,5,0,0,Folkehelseinstituttet
7502,5,9,1,7502,5,0,0,Folkehelseinstituttet
7502,5,9,2,7502,5,0,0,Folkehelseinstituttet
7502,7,0,0,7502,9,0,0,Folkehelseinstituttet
7502,7,1,1,7502,9,3,0,Folkehelseinstituttet
7502,7,2,1,7502,9,1,0,Folkehelseinstituttet
7502,8,0,0,7502,0,0,0,Folkehelseinstituttet
7502,8,1,0,7502,0,0,0,Folkehelseinstituttet
7502,8,2,0,7502,0,0,0,Folkehelseinstituttet
7502,8,3,0,7502,0,0,0,Folkehelseinstituttet
7502,8,4,0,7502,0,0,0,Folkehelseinstituttet
7502,8,5,0,7502,0,0,0,Folkehelseinstituttet
7502,8,5,1,7502,0,0,0,Folkehelseinstituttet
7502,8,6,0,7502,0,0,0,Folkehelseinstituttet
7502,8,7,0,7502,0,0,0,Folkehelseinstituttet
7502,8,7,1,7502,0,0,0,Folkehelseinstituttet
203,3,10,0,203,3,11,0,Høgskulen på Vestlandet
203,3,40,0,203,3,11,0,Høgskulen på Vestlandet
203,3,70,0,203,3,50,0,Høgskulen på Vestlandet
7581,0,0,0,1958,40,0,0,Nasjonalt kompetansesenter for aldring og helse
232,0,0,0,251,3,0,0,Høyskolen Diakonova
194,35,6,0,194,67,80,40,Norges teknisk-naturvitenskapelige universitet
194,35,1,0,194,67,80,30,Norges teknisk-naturvitenskapelige universitet
194,35,4,0,194,63,1,20,Norges teknisk-naturvitenskapelige universitet
209,98,40,0,209,4,3,0,Høgskolen i Innlandet
209,98,40,4,209,4,1,0,Høgskolen i Innlandet
209,98,40,5,209,4,3,0,Høgskolen i Innlandet
209,98,40,6,209,4,2,0,Høgskolen i Innlandet
209,98,55,1,209,2,1,0,Høgskolen i Innlandet
209,98,55,2,209,2,3,0,Høgskolen i Innlandet
209,98,70,1,209,5,1,0,Høgskolen i Innlandet
209,99,1,1,209,4,5,0,Høgskolen i Innlandet
209,99,1,2,209,5,5,0,Høgskolen i Innlandet
209,99,2,0,209,1,0,0,Høgskolen i Innlandet
209,99,2,1,209,1,0,0,Høgskolen i Innlandet
209,99,2,2,209,1,0,0,Høgskolen i Innlandet
209,99,2,3,209,1,0,0,Høgskolen i Innlandet
209,99,2,4,209,1,0,0,Høgskolen i Innlandet
209,99,2,5,209,1,0,0,Høgskolen i Innlandet
209,99,2,6,209,1,0,0,Høgskolen i Innlandet
209,99,2,7,209,1,0,0,Høgskolen i Innlandet
209,99,3,0,209,3,2,0,Høgskolen i Innlandet
209,99,3,1,209,3,2,0,Høgskolen i Innlandet
209,99,4,1,209,3,3,0,Høgskolen i Innlandet
209,99,4,2,209,6,6,0,Høgskolen i Innlandet
209,99,4,3,209,4,4,0,Høgskolen i Innlandet
209,99,4,4,209,6,1,0,Høgskolen i Innlandet
209,99,4,5,209,6,3,0,Høgskolen i Innlandet
209,99,4,6,209,6,2,0,Høgskolen i Innlandet
209,99,4,7,209,6,4,0,Høgskolen i Innlandet
209,99,4,8,209,6,4,0,Høgskolen i Innlandet
209,99,5,1,209,6,4,0,Høgskolen i Innlandet
209,99,5,2,209,6,3,0,Høgskolen i Innlandet
209,99,5,3,209,6,5,0,Høgskolen i Innlandet
209,99,5,4,209,6,4,0,Høgskolen i Innlandet
209,99,6,0,209,7,0,0,Høgskolen i Innlandet
209,99,6,1,209,7,0,0,Høgskolen i Innlandet
209,99,6,2,209,7,0,0,Høgskolen i Innlandet
209,99,6,3,209,7,0,0,Høgskolen i Innlandet
209,99,6,4,209,7,0,0,Høgskolen i Innlandet
209,99,6,5,209,7,0,0,Høgskolen i Innlandet
209,99,6,6,209,7,0,0,Høgskolen i Innlandet
209,99,6,7,209,7,0,0,Høgskolen i Innlandet
184,19,20,20,184,12,94,0,Universitetet i Bergen
184,19,20,10,184,12,95,0,Universitetet i Bergen
184,19,16,51,184,11,82,0,Universitetet i Bergen
184,35,10,0,184,13,15,50,Universitetet i Bergen
184,15,17,98,184,15,17,0,Universitetet i Bergen
184,21,60,99,184,21,60,0,Universitetet i Bergen
184,21,80,99,184,21,80,0,Universitetet i Bergen
184,21,90,96,184,21,90,0,Universitetet i Bergen
209,98,70,3,209,0,0,0,Høgskolen i Innlandet
209,98,40,3,209,0,0,0,Høgskolen i Innlandet
209,98,60,2,209,0,0,0,Høgskolen i Innlandet
209,98,0,0,209,0,0,0,Høgskolen i Innlandet
209,98,55,0,209,0,0,0,Høgskolen i Innlandet
209,98,70,0,209,0,0,0,Høgskolen i Innlandet
209,98,70,4,209,0,0,0,Høgskolen i Innlandet
209,98,60,1,209,0,0,0,Høgskolen i Innlandet
209,98,70,2,209,0,0,0,Høgskolen i Innlandet
209,98,60,0,209,0,0,0,Høgskolen i Innlandet
209,99,4,0,209,0,0,0,Høgskolen i Innlandet
209,99,1,0,209,0,0,0,Høgskolen i Innlandet
209,99,5,0,209,0,0,0,Høgskolen i Innlandet
209,99,0,0,209,0,0,0,Høgskolen i Innlandet
223,12,10,0,223,16,0,0,Høgskulen i Volda
223,8,0,0,223,18,50,0,Høgskulen i Volda
7401,1,10,0,7401,1,0,0,Stiftelsen SINTEF
7401,1,20,0,7401,1,0,0,Stiftelsen SINTEF
7401,1,30,0,7401,1,0,0,Stiftelsen SINTEF
7401,1,50,0,7401,1,0,0,Stiftelsen SINTEF
7401,60,0,0,7401,90,0,0,Stiftelsen SINTEF
7401,60,10,0,7401,90,91,0,Stiftelsen SINTEF
7401,60,20,0,7401,80,62,0,Stiftelsen SINTEF
7401,60,25,0,7401,90,25,0,Stiftelsen SINTEF
7401,60,40,0,7401,90,30,0,Stiftelsen SINTEF
7401,60,45,0,7401,90,25,0,Stiftelsen SINTEF
7401,60,50,0,7401,90,13,0,Stiftelsen SINTEF
7401,60,55,0,7401,90,30,0,Stiftelsen SINTEF
7401,60,60,0,7401,30,70,0,Stiftelsen SINTEF
7401,80,0,1,7401,80,99,0,Stiftelsen SINTEF
7401,80,1,1,7401,80,1,0,Stiftelsen SINTEF
7401,80,1,2,7401,80,1,0,Stiftelsen SINTEF
7401,80,1,3,7401,80,1,0,Stiftelsen SINTEF
7401,80,1,4,7401,80,1,0,Stiftelsen SINTEF
7401,80,3,0,7401,80,62,0,Stiftelsen SINTEF
215,5,4,0,215,5,6,0,OsloMet - storbyuniversitetet
215,5,8,0,215,5,6,0,OsloMet - storbyuniversitetet
215,7,0,0,215,4,7,0,OsloMet - storbyuniversitetet
7431,1,1,0,7431,1,0,0,Havforskningsinstituttet
7431,1,2,0,7431,1,0,0,Havforskningsinstituttet
7431,1,3,0,7431,1,0,0,Havforskningsinstituttet
7431,1,4,0,7431,1,0,0,Havforskningsinstituttet
7431,1,5,0,7431,1,0,0,Havforskningsinstituttet
7431,2,1,0,7431,2,0,0,Havforskningsinstituttet
7431,2,2,0,7431,36,0,0,Havforskningsinstituttet
7431,3,0,0,7431,0,0,0,Havforskningsinstituttet
7431,3,1,0,7431,0,0,0,Havforskningsinstituttet
7431,3,2,0,7431,0,0,0,Havforskningsinstituttet
7431,3,3,0,7431,0,0,0,Havforskningsinstituttet
7431,3,4,0,7431,0,0,0,Havforskningsinstituttet
7431,3,5,0,7431,0,0,0,Havforskningsinstituttet
7431,3,6,0,7431,0,0,0,Havforskningsinstituttet
7431,4,1,0,7431,37,0,0,Havforskningsinstituttet
7431,4,2,0,7431,38,0,0,Havforskningsinstituttet
7431,4,3,0,7431,39,0,0,Havforskningsinstituttet
7431,4,4,0,7431,40,0,0,Havforskningsinstituttet
7431,4,5,0,7431,41,0,0,Havforskningsinstituttet
7431,6,1,0,7431,6,0,0,Havforskningsinstituttet
7431,6,2,0,7431,6,0,0,Havforskningsinstituttet
7431,6,3,0,7431,6,0,0,Havforskningsinstituttet
7431,6,4,0,7431,6,0,0,Havforskningsinstituttet
7431,6,5,0,7431,6,0,0,Havforskningsinstituttet
7431,6,6,0,7431,6,0,0,Havforskningsinstituttet
7431,6,7,0,7431,6,0,0,Havforskningsinstituttet
7431,6,8,0,7431,6,0,0,Havforskningsinstituttet
7527,0,0,0,7431,0,0,0,Nasjonalt institutt for ernærings- og sjømatforskning
1983,1,1,0,1983,1,0,0,Sykehuset Østfold HF
1983,5,1,0,1983,5,0,0,Sykehuset Østfold HF
1983,5,2,0,1983,5,0,0,Sykehuset Østfold HF
1983,5,3,0,1983,5,0,0,Sykehuset Østfold HF
1983,26,0,0,1983,0,0,0,Sykehuset Østfold HF
1983,27,0,0,1983,0,0,0,Sykehuset Østfold HF
1983,27,1,0,1983,27,0,0,Sykehuset Østfold HF
1983,27,2,0,1983,27,0,0,Sykehuset Østfold HF
1983,27,3,0,1983,27,0,0,Sykehuset Østfold HF
1983,27,4,0,1983,27,0,0,Sykehuset Østfold HF
1983,27,5,0,1983,27,0,0,Sykehuset Østfold HF
7471,16,0,0,7471,13,0,0,Norsk Utenrikspolitisk Institutt
7471,19,0,0,7471,13,0,0,Norsk Utenrikspolitisk Institutt
7471,20,0,0,7471,18,0,0,Norsk Utenrikspolitisk Institutt
7471,15,0,0,7471,11,0,0,Norsk Utenrikspolitisk Institutt
7471,17,0,0,7471,11,0,0,Norsk Utenrikspolitisk Institutt
7471,14,0,0,7471,12,0,0,Norsk Utenrikspolitisk Institutt
1627,1,0,0,1627,0,0,0,Forsvarets høgskole
1627,1,20,0,1627,8,0,0,Forsvarets høgskole
1627,1,30,0,1627,7,0,0,Forsvarets høgskole
1627,1,50,0,1627,0,0,0,Forsvarets høgskole
1627,6,0,0,1627,0,0,0,Forsvarets høgskole
1627,1,40,0,1627,8,0,0,Forsvarets høgskole
1506,0,0,0,1615,20,98,0,Norges Dansehøyskole
7502,9,5,0,7502,0,0,0,Folkehelseinstituttet
203,10,13,0,203,10,1,0,Høgskulen på Vestlandet
203,12,1,0,203,12,13,0,Høgskulen på Vestlandet
203,12,2,0,203,12,13,0,Høgskulen på Vestlandet
203,12,4,0,203,12,12,0,Høgskulen på Vestlandet
203,12,5,0,203,12,12,0,Høgskulen på Vestlandet
2012,1,10,50,7539,0,0,0,Oslo universitetssykehus HF
7443,10,0,0,7443,0,0,0,Møreforsking
7443,20,0,0,7443,0,0,0,Møreforsking
7443,40,0,0,7443,0,0,0,Møreforsking
7443,50,0,0,7443,0,0,0,Møreforsking
203,11,12,0,203,11,2,0,Høgskulen på Vestlandet
7502,4,3,0,7502,4,21,0,Folkehelseinstituttet
7502,4,4,0,7502,4,21,0,Folkehelseinstituttet
7502,4,5,0,7502,4,21,0,Folkehelseinstituttet
7502,4,12,0,7502,4,22,0,Folkehelseinstituttet
7502,4,13,0,7502,4,23,0,Folkehelseinstituttet
7502,4,14,0,7502,4,10,0,Folkehelseinstituttet
7502,4,15,0,7502,4,22,0,Folkehelseinstituttet
7502,4,16,0,7502,4,23,0,Folkehelseinstituttet
7502,4,17,0,7502,4,23,0,Folkehelseinstituttet
7502,4,18,0,7502,4,22,0,Folkehelseinstituttet
7502,4,18,1,7502,4,22,0,Folkehelseinstituttet
215,1,8,0,215,1,10,0,OsloMet - storbyuniversitetet
20355,0,0,0,20452,10,0,0,Anno museum AS
1307,0,0,0,20452,10,5,0,Norsk skogmuseum
1321,0,0,0,20452,10,2,0,Hedmarksmuseet og Domkirkeodden
201,18,2,0,201,18,0,0,Universitetet i Agder
209,6,6,0,209,6,8,0,Høgskolen i Innlandet
209,6,1,0,209,6,8,0,Høgskolen i Innlandet
1306,0,0,0,20452,13,0,0,Nord-Troms Museum
1303,0,0,0,20452,14,0,0,Norsk Teknisk Museum
1344,0,0,0,20452,16,0,0,Museum Stavanger
20157,0,0,0,1902,43,0,0,Nasjonalt senter for e-helseforskning
1324,0,0,0,20452,9,0,0,Museum Nord
1301,0,0,0,20452,21,0,0,Drammens Museum
1314,0,0,0,20452,22,0,0,KODE Kunstmuseer og komponisthjem
7683,0,0,0,20452,20,0,0,Museum Vest
20246,0,0,0,20452,24,0,0,Musea i Sogn og Fjordane
20586,0,0,0,20452,29,0,0,Stiftelsen Lillehammer museum
2012,8,70,0,2012,30,20,0,Oslo universitetssykehus HF
2012,10,60,0,2012,30,10,0,Oslo universitetssykehus HF
2012,11,20,40,2012,11,20,0,Oslo universitetssykehus HF
7448,0,0,0,7401,90,30,0,Trøndelag Forskning og Utvikling
12707418,0,0,0,12700079,0,0,0,Wageningen University & Research
1346,0,0,0,20452,33,0,0,Vest-Agde- museet
1339,0,0,0,20452,32,0,0,Jærmuseet
7401,30,50,0,7401,30,80,0,SINTEF AS
7401,30,60,0,7401,30,80,0,SINTEF AS
7538,0,0,0,7403,7,0,0,Senter for økonomisk forskning AS
7403,2,0,0,7403,99,0,0,NTNU Samfunnsforskning AS
7403,3,0,0,7403,99,0,0,NTNU Samfunnsforskning AS
7403,6,0,0,7403,99,0,0,NTNU Samfunnsforskning AS
7403,9,0,0,7403,99,0,0,NTNU Samfunnsforskning AS
1615,20,99,0,1615,20,98,0,Høyskolen Kristiania
1920,19,0,0,1920,21,0,0,St. Olavs Hospital HF
1920,23,0,0,1920,24,0,0,St. Olavs Hospital HF
224,30,0,0,224,35,0,0,Høgskolen i Østfold
224,40,0,0,224,45,0,0,Høgskolen i Østfold
224,55,0,0,224,65,0,0,Høgskolen i Østfold
224,50,0,0,224,65,0,0,Høgskolen i Østfold
224,60,0,0,224,65,0,0,Høgskolen i Østfold
1341,0,0,0,20452,36,0,0,Museumssenteret i Hordaland
7544,0,0,0,20452,36,3,0,Lyngheisenteret
185,15,5,56,185,15,5,48,Universitetet i Oslo
2057,96,0,0,7600,0,0,0,NORCE Norwegian Research Centre AS
7530,50,0,0,7530,51,0,0,Norsk institutt for kulturminneforskning
2057,91,1,0,2057,5,0,0,NORCE Norwegian Research Centre AS
2057,91,4,0,2057,6,0,0,NORCE Norwegian Research Centre AS
2057,91,11,0,2057,4,0,0,NORCE Norwegian Research Centre AS
2057,91,16,0,2057,3,0,0,NORCE Norwegian Research Centre AS
2057,91,17,0,2057,2,0,0,NORCE Norwegian Research Centre AS
2057,91,17,3,2057,2,4,0,NORCE Norwegian Research Centre AS
2057,91,17,4,2057,2,5,0,NORCE Norwegian Research Centre AS
2057,91,17,8,2057,2,6,0,NORCE Norwegian Research Centre AS
2057,91,17,11,2057,2,3,0,NORCE Norwegian Research Centre AS
2057,91,17,12,2057,2,1,0,NORCE Norwegian Research Centre AS
2057,91,17,13,2057,6,0,0,NORCE Norwegian Research Centre AS
2057,91,17,20,2057,2,2,0,NORCE Norwegian Research Centre AS
2057,91,18,0,2057,1,0,0,NORCE Norwegian Research Centre AS
2057,91,18,11,2057,1,0,0,NORCE Norwegian Research Centre AS
2057,91,18,12,2057,1,0,0,NORCE Norwegian Research Centre AS
2057,91,18,13,2057,1,0,0,NORCE Norwegian Research Centre AS
2057,91,18,14,2057,1,0,0,NORCE Norwegian Research Centre AS
2057,91,18,15,2057,1,0,0,NORCE Norwegian Research Centre AS
2057,92,0,0,2057,5,0,0,NORCE Norwegian Research Centre AS
2057,93,0,0,2057,6,0,0,NORCE Norwegian Research Centre AS
2057,94,1,0,2057,5,0,0,NORCE Norwegian Research Centre AS
2057,95,0,0,2057,6,0,0,NORCE Norwegian Research Centre AS
6002,1,0,0,2057,6,0,0,Norut Northern Research Institute AS
6002,2,0,0,2057,5,0,0,Norut Northern Research Institute AS
2057,91,12,0,184,19,92,0,NORCE Norwegian Research Centre AS
1924,11,0,0,1924,26,0,0,Helse Møre og Romsdal HF
1924,12,0,0,1924,27,0,0,Helse Møre og Romsdal HF
1924,18,0,0,1924,26,0,0,Helse Møre og Romsdal HF
1924,19,0,0,1924,27,0,0,Helse Møre og Romsdal HF
1924,20,0,0,1924,28,0,0,Helse Møre og Romsdal HF
1924,21,0,0,1924,28,0,0,Helse Møre og Romsdal HF
1924,22,0,0,1924,23,0,0,Helse Møre og Romsdal HF
7482,2,4,0,7482,4,3,0,Transportøkonomisk institutt
1988,0,0,0,1924,0,0,0,Ålesund sjukehus
7482,3,4,0,7482,4,2,0,Transportøkonomisk institutt
7482,1,4,0,7482,1,0,0,Transportøkonomisk institutt
2037,0,0,0,1937,2,0,0,Haraldsplass Diakonale sykehus
7401,80,3,1,7401,80,62,0,Stiftelsen SINTEF
7401,80,3,2,7401,80,62,0,Stiftelsen SINTEF
7401,80,3,3,7401,80,40,0,Stiftelsen SINTEF
7401,80,3,4,7401,80,40,0,Stiftelsen SINTEF
7401,80,3,5,7401,80,62,0,Stiftelsen SINTEF
7401,80,4,0,7401,80,63,0,Stiftelsen SINTEF
7401,80,4,1,7401,80,63,0,Stiftelsen SINTEF
7401,80,4,2,7401,80,63,0,Stiftelsen SINTEF
7401,80,4,3,7401,80,63,0,Stiftelsen SINTEF
7401,80,4,4,7401,80,63,0,Stiftelsen SINTEF
7401,80,4,5,7401,80,63,0,Stiftelsen SINTEF
7401,80,5,0,7401,80,40,0,Stiftelsen SINTEF
7401,80,5,1,7401,80,40,0,Stiftelsen SINTEF
7401,80,5,2,7401,80,40,0,Stiftelsen SINTEF
7401,80,5,3,7401,80,64,0,Stiftelsen SINTEF
7401,80,5,4,7401,80,40,0,Stiftelsen SINTEF
7401,80,5,5,7401,80,40,0,Stiftelsen SINTEF
7401,80,6,0,7401,80,64,0,Stiftelsen SINTEF
7401,80,6,1,7401,80,64,0,Stiftelsen SINTEF
7401,80,6,2,7401,80,62,0,Stiftelsen SINTEF
7401,80,6,3,7401,80,64,0,Stiftelsen SINTEF
7401,80,6,4,7401,80,64,0,Stiftelsen SINTEF
7401,80,6,5,7401,80,64,0,Stiftelsen SINTEF
7401,80,6,6,7401,80,64,0,Stiftelsen SINTEF
7401,80,6,7,7401,80,64,0,Stiftelsen SINTEF
7401,80,10,0,7401,80,1,0,Stiftelsen SINTEF
7401,80,16,0,7401,80,0,0,Stiftelsen SINTEF
7401,80,22,0,7401,80,0,0,Stiftelsen SINTEF
7401,80,28,0,7401,80,0,0,Stiftelsen SINTEF
7401,80,34,0,7401,80,0,0,Stiftelsen SINTEF
7401,80,46,0,7401,80,0,0,Stiftelsen SINTEF
7401,80,52,0,7401,80,64,0,Stiftelsen SINTEF
7401,80,60,0,7401,80,99,0,Stiftelsen SINTEF
7401,80,61,0,7401,80,1,0,Stiftelsen SINTEF
7401,80,66,0,7401,80,40,0,Stiftelsen SINTEF
7401,90,11,0,7401,90,26,0,Stiftelsen SINTEF
7401,90,21,0,7401,90,22,0,Stiftelsen SINTEF
7401,90,23,0,7401,90,26,0,Stiftelsen SINTEF
7401,90,32,0,7401,90,33,0,Stiftelsen SINTEF
7401,90,41,0,7401,90,33,0,Stiftelsen SINTEF
7401,90,93,0,7401,90,91,0,Stiftelsen SINTEF
7401,90,95,0,7401,90,91,0,Stiftelsen SINTEF
2051,0,0,0,1918,0,0,0,"Sykehuset Levanger HF, Nord-Trøndelag Helseforetak"
5836,0,0,0,1900,10,0,0,Senter for klinisk dokumentasjon og evaluering
305,0,0,0,2057,91,0,0,Uni Research AS
305,0,10,0,2057,91,0,10,Uni Research AS
305,1,0,0,2057,91,1,0,Uni Research AS
305,4,0,0,2057,91,4,0,Uni Research AS
305,11,0,0,2057,91,11,0,Uni Research AS
305,12,0,0,2057,91,12,0,Uni Research AS
305,16,0,0,2057,91,16,0,Uni Research AS
305,17,0,0,2057,91,17,0,Uni Research AS
305,17,3,0,2057,91,17,3,Uni Research AS
305,17,8,0,2057,91,17,8,Uni Research AS
305,17,11,0,2057,91,17,11,Uni Research AS
305,17,12,0,2057,91,17,12,Uni Research AS
305,17,13,0,2057,91,17,13,Uni Research AS
305,17,20,0,2057,91,17,20,Uni Research AS
305,17,4,0,2057,91,17,4,Uni Research AS
305,18,15,0,2057,91,18,15,Uni Research AS
305,18,0,0,2057,91,18,0,Uni Research AS
305,18,11,0,2057,91,18,11,Uni Research AS
305,18,12,0,2057,91,18,12,Uni Research AS
305,18,13,0,2057,91,18,13,Uni Research AS
305,18,14,0,2057,91,18,14,Uni Research AS
7414,0,0,0,2057,92,0,0,Agderforskning
7417,0,0,0,2057,93,0,0,Christian Michelsen Research
7473,0,0,0,2057,94,0,0,IRIS - International Research Institute of Stavanger
7473,1,0,0,2057,94,1,0,IRIS - International Research Institute of Stavanger
7473,2,0,0,2057,94,2,0,IRIS - International Research Institute of Stavanger
7556,0,0,0,2057,95,0,0,Teknova AS
7600,0,0,0,2057,96,0,0,UNI Research Polytec AS
7479,0,0,0,7401,80,40,0,Tel-Tek
7571,0,0,0,7401,80,7,0,SINTEF Petroleum AS
7571,6,0,0,7401,80,99,0,SINTEF Petroleum AS
7571,27,0,0,7401,80,40,0,SINTEF Petroleum AS
7571,33,0,0,7401,80,7,0,SINTEF Petroleum AS
7571,36,0,0,7401,80,7,0,SINTEF Petroleum AS
7571,54,0,0,7401,80,7,0,SINTEF Petroleum AS
1305,8,1,0,1305,8,0,0,"Nasjonalmuseet for kunst, arkitektur og design"
1305,9,1,0,1305,9,0,0,"Nasjonalmuseet for kunst, arkitektur og design"
1305,9,2,0,1305,9,0,0,"Nasjonalmuseet for kunst, arkitektur og design"
1305,9,3,0,1305,9,0,0,"Nasjonalmuseet for kunst, arkitektur og design"
1305,8,2,0,1305,8,0,0,"Nasjonalmuseet for kunst, arkitektur og design"
1305,8,3,0,1305,8,0,0,"Nasjonalmuseet for kunst, arkitektur og design"
1305,8,4,0,1305,8,0,0,"Nasjonalmuseet for kunst, arkitektur og design"
7578,0,0,0,2060,1,0,0,Tannhelsetjenestens kompetansesenter Nord-Norge
7665,0,0,0,2060,5,0,0,Tannhelsetjenestens kompetansesenter Øst
7676,0,0,0,2060,2,0,0,Tannhelsetjenestens kompetansesenter Midt-Norge
224,26,0,0,224,12,0,0,Høgskolen i Østfold
1900,10,0,0,1900,0,0,0,Helse Nord RHF
5953,0,0,0,7502,9,5,0,Nasjonal kompetanseenhet for minoritetshelse
2012,2,35,70,7502,9,5,0,Oslo universitetssykehus HF
7486,0,0,0,209,6,7,0,Østlandsforskning AS
150,32,0,0,150,30,0,0,Norges idrettshøgskole
150,33,0,0,150,30,0,0,Norges idrettshøgskole
7452,2,2,0,7452,8,2,0,Norges Geotekniske Institutt
7452,2,3,0,7452,9,8,0,Norges Geotekniske Institutt
7452,2,4,0,7452,9,6,0,Norges Geotekniske Institutt
7452,4,1,0,7452,8,3,0,Norges Geotekniske Institutt
7452,4,4,0,7452,8,4,0,Norges Geotekniske Institutt
7452,6,0,0,7452,4,11,0,Norges Geotekniske Institutt
7452,7,0,0,7452,4,12,0,Norges Geotekniske Institutt
7600,0,0,0,2057,6,0,0,Polytec AS
158,14,0,0,158,21,0,0,Handelshøyskolen BI
7431,34,0,0,7431,35,0,0,Havforskningsinstituttet
7431,18,0,0,7431,0,0,0,Havforskningsinstituttet
7431,29,0,0,7431,0,0,0,Havforskningsinstituttet
7431,30,0,0,7431,0,0,0,Havforskningsinstituttet
2012,27,10,1,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,2,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,3,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,4,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,5,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,6,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,7,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,10,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,20,2012,27,10,0,Oslo universitetssykehus HF
2012,27,10,30,2012,27,10,0,Oslo universitetssykehus HF
2012,25,10,0,2012,25,0,0,Oslo universitetssykehus HF
2012,25,20,0,2012,25,0,0,Oslo universitetssykehus HF
1302,0,0,0,20452,5,2,0,Norsk Folkemuseum
1323,0,0,0,20452,4,8,0,Sverresborg - Trøndelag folkemuseum
1337,0,0,0,20452,5,1,0,Norsk Maritimt Museum
1342,0,0,0,20452,4,0,0,Museene i Sør-Trøndelag
194,33,0,0,194,0,0,0,Norges teknisk-naturvitenskapelige universitet
194,35,5,0,194,0,0,0,Norges teknisk-naturvitenskapelige universitet
194,63,60,0,194,0,0,0,Norges teknisk-naturvitenskapelige universitet
7657,0,0,0,2060,4,0,0,Tannhelsetjenestens kompetansesenter Vest / Rogaland
